"constructorStandingsId","raceId","constructorId","points.x","position","positionText","wins","constructorRef","name.x","nationality","url.x","constructorResultsId","points.y","status","year","round","circuitId","name.y","date","time","url.y","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time"
23283,552,56,8,8,"8",0,"fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29",13275,0,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23282,552,32,47,2,"2",4,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",13267,4,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23281,552,57,1,11,"11",0,"ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29",13278,0,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23280,552,63,3,10,"10",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",13271,0,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23279,552,37,0,14,"14",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",13273,0,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23278,552,58,4,9,"9",0,"shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars",13270,0,"\N",1977,10,9,"British Grand Prix","1977-07-16","\N","http://en.wikipedia.org/wiki/1977_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23313,553,69,0,18,"18",0,"mcguire","McGuire","Australian","http://en.wikipedia.org/wiki/McGuire_(Formula_One)",NA,NA,NA,1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23312,553,66,0,16,"16",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",13297,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23311,553,4,0,17,"17",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",NA,NA,NA,1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23310,553,64,0,14,"14",0,"hesketh","Hesketh","British","http://en.wikipedia.org/wiki/Hesketh_Racing",13291,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23309,553,68,0,15,"15",0,"lec","LEC","British","http://en.wikipedia.org/wiki/LEC_(Formula_One)",NA,NA,NA,1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23308,553,67,1,12,"12",0,"penske","Penske","American","http://en.wikipedia.org/wiki/Penske_Racing",13295,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23307,553,1,34,4,"4",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",13293,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23306,553,27,10,7,"7",1,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",13294,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23305,553,25,14,6,"6",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",13289,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23304,553,59,38,3,"3",2,"wolf","Wolf","Canadian","http://en.wikipedia.org/wiki/Walter_Wolf_Racing",13284,6,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23303,553,34,23,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",13285,4,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23302,553,6,65,1,"1",3,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",13283,9,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23301,553,56,8,8,"8",0,"fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29",13296,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23300,553,32,47,2,"2",4,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",13292,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23299,553,57,2,11,"11",0,"ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29",13287,1,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23298,553,63,5,9,"9",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",13286,2,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23297,553,37,0,13,"13",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",13288,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23296,553,58,4,10,"10",0,"shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars",13290,0,"\N",1977,11,10,"German Grand Prix","1977-07-31","\N","http://en.wikipedia.org/wiki/1977_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23331,554,69,0,18,"18",0,"mcguire","McGuire","Australian","http://en.wikipedia.org/wiki/McGuire_(Formula_One)",NA,NA,NA,1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23330,554,66,0,16,"16",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",NA,NA,NA,1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23329,554,4,0,17,"17",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",NA,NA,NA,1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23328,554,64,0,13,"13",0,"hesketh","Hesketh","British","http://en.wikipedia.org/wiki/Hesketh_Racing",13303,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23327,554,68,0,15,"15",0,"lec","LEC","British","http://en.wikipedia.org/wiki/LEC_(Formula_One)",NA,NA,NA,1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23326,554,67,1,12,"12",0,"penske","Penske","American","http://en.wikipedia.org/wiki/Penske_Racing",13306,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23325,554,1,35,4,"4",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",13302,1,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23324,554,27,10,8,"8",1,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",13311,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23323,554,25,16,6,"6",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",13301,2,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23322,554,59,38,3,"3",2,"wolf","Wolf","Canadian","http://en.wikipedia.org/wiki/Walter_Wolf_Racing",13308,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23321,554,34,27,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",13300,4,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23320,554,6,71,1,"1",3,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",13299,6,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23319,554,56,8,9,"9",0,"fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29",13305,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23318,554,32,47,2,"2",4,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",13310,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23317,554,57,2,11,"11",0,"ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29",13309,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23316,554,63,5,10,"10",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",13307,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23315,554,37,0,14,"14",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",13304,0,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23314,554,58,13,7,"7",1,"shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars",13298,9,"\N",1977,12,70,"Austrian Grand Prix","1977-08-14","\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23349,555,69,0,18,"18",0,"mcguire","McGuire","Australian","http://en.wikipedia.org/wiki/McGuire_(Formula_One)",NA,NA,NA,1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23348,555,66,0,16,"16",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",13328,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23347,555,4,0,17,"17",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",13324,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23346,555,64,0,13,"13",0,"hesketh","Hesketh","British","http://en.wikipedia.org/wiki/Hesketh_Racing",13327,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23345,555,68,0,15,"15",0,"lec","LEC","British","http://en.wikipedia.org/wiki/LEC_(Formula_One)",NA,NA,NA,1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23344,555,67,1,12,"12",0,"penske","Penske","American","http://en.wikipedia.org/wiki/Penske_Racing",13318,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23343,555,1,35,4,"4",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",13319,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23342,555,27,16,6,"6",1,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",13313,6,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23341,555,25,16,7,"7",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",13326,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23340,555,59,42,3,"3",2,"wolf","Wolf","Canadian","http://en.wikipedia.org/wiki/Walter_Wolf_Racing",13314,4,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23339,555,34,27,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",13317,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23338,555,6,80,1,"1",4,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",13312,9,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23337,555,56,11,9,"9",0,"fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29",13315,3,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23336,555,32,47,2,"2",4,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",13325,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23335,555,57,4,11,"11",0,"ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29",13316,2,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23334,555,63,5,10,"10",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",13321,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23333,555,37,0,14,"14",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",13320,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23332,555,58,13,8,"8",1,"shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars",13322,0,"\N",1977,13,39,"Dutch Grand Prix","1977-08-28","\N","http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23369,556,71,0,19,"19",0,"apollon","Apollon","Swiss","http://en.wikipedia.org/wiki/Apollon_(Formula_One)",13346,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23368,556,70,0,18,"18",0,"boro","Boro","Dutch","http://en.wikipedia.org/wiki/Boro_(Formula_One)",13344,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23367,556,69,0,20,"20",0,"mcguire","McGuire","Australian","http://en.wikipedia.org/wiki/McGuire_(Formula_One)",NA,NA,NA,1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23366,556,66,0,16,"16",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",13345,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23365,556,4,0,17,"17",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",13340,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23364,556,64,0,14,"14",0,"hesketh","Hesketh","British","http://en.wikipedia.org/wiki/Hesketh_Racing",13337,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23363,556,68,0,15,"15",0,"lec","LEC","British","http://en.wikipedia.org/wiki/LEC_(Formula_One)",NA,NA,NA,1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23362,556,67,1,12,"12",0,"penske","Penske","American","http://en.wikipedia.org/wiki/Penske_Racing",13341,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23361,556,1,38,4,"4",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",13332,3,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23360,556,27,16,8,"8",1,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",13336,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23359,556,25,17,7,"7",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",13334,1,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23358,556,59,42,3,"3",2,"wolf","Wolf","Canadian","http://en.wikipedia.org/wiki/Walter_Wolf_Racing",13339,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23357,556,34,27,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",13338,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23356,556,6,86,1,"1",4,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",13330,6,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23355,556,56,11,9,"9",0,"fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29",13343,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23354,556,32,56,2,"2",5,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",13329,9,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23353,556,57,6,10,"10",0,"ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29",13333,2,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23352,556,63,5,11,"11",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",13342,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23351,556,37,0,13,"13",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",13335,0,"\N",1977,14,14,"Italian Grand Prix","1977-09-11","\N","http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
23389,557,71,0,19,"19",0,"apollon","Apollon","Swiss","http://en.wikipedia.org/wiki/Apollon_(Formula_One)",NA,NA,NA,1977,15,46,"United States Grand Prix","1977-10-02","\N","http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
