"constructorStandingsId","raceId","constructorId","points","position","positionText","wins","year","round","circuitId","name.x","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","constructorRef","name.y","nationality","url.y"
11397,504,56,9,6,"6",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11398,504,25,5,9,"9",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11399,504,51,2,11,"11",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11400,504,1,6,8,"8",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11401,504,6,5,10,"10",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
11402,504,57,0,13,"13",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29"
11403,504,27,39,2,"2",1,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier"
11404,504,21,11,5,"5",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
11405,504,54,0,12,"12",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ats","ATS","Italian","http://en.wikipedia.org/wiki/ATS_(wheels)"
11406,504,32,6,7,"7",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus"
11407,504,4,23,4,"4",2,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
11408,504,58,0,14,"14",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars"
11409,504,45,0,15,"15",0,1980,7,34,"French Grand Prix","1980-06-29","\N","http://en.wikipedia.org/wiki/1980_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella"
11410,505,3,57,1,"1",4,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
11411,505,34,31,3,"3",1,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham"
11412,505,56,9,7,"7",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11413,505,25,10,6,"6",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11414,505,51,2,11,"11",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11415,505,1,7,8,"8",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11416,505,6,5,10,"10",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
11417,505,57,0,13,"13",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29"
11418,505,27,39,2,"2",1,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier"
11419,505,21,11,5,"5",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
11420,505,54,0,12,"12",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ats","ATS","Italian","http://en.wikipedia.org/wiki/ATS_(wheels)"
11421,505,32,6,9,"9",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus"
11422,505,4,23,4,"4",2,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
11423,505,58,0,14,"14",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars"
11424,505,45,0,15,"15",0,1980,8,38,"British Grand Prix","1980-07-13","\N","http://en.wikipedia.org/wiki/1980_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella"
11425,506,3,67,1,"1",4,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
11426,506,34,34,3,"3",1,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham"
11427,506,56,9,7,"7",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11428,506,25,10,6,"6",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11429,506,51,4,11,"11",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11430,506,1,7,8,"8",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11431,506,6,6,10,"10",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
11432,506,57,0,13,"13",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29"
11433,506,27,48,2,"2",2,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier"
11434,506,21,11,5,"5",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
11435,506,54,0,12,"12",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ats","ATS","Italian","http://en.wikipedia.org/wiki/ATS_(wheels)"
11436,506,32,6,9,"9",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus"
11437,506,4,23,4,"4",2,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
11438,506,58,0,14,"14",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars"
11439,506,45,0,15,"15",0,1980,9,10,"German Grand Prix","1980-08-10","\N","http://en.wikipedia.org/wiki/1980_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella"
11440,507,3,77,1,"1",4,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
11441,507,34,36,3,"3",1,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham"
11442,507,56,9,7,"7",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11443,507,25,10,6,"6",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11444,507,51,4,11,"11",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11445,507,1,7,9,"9",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11446,507,6,6,10,"10",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
11447,507,57,0,13,"13",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29"
11448,507,27,51,2,"2",2,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier"
11449,507,21,11,5,"5",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
11450,507,54,0,12,"12",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ats","ATS","Italian","http://en.wikipedia.org/wiki/ATS_(wheels)"
11451,507,32,7,8,"8",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus"
11452,507,4,32,4,"4",3,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
11453,507,58,0,14,"14",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars"
11454,507,45,0,15,"15",0,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella"
11455,508,3,80,1,"1",4,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
11456,508,34,45,3,"3",2,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham"
11457,508,56,9,7,"7",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11458,508,25,12,5,"5",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11459,508,51,4,11,"11",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11460,508,1,8,8,"8",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11461,508,6,6,10,"10",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
11462,508,57,0,13,"13",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ensign","Ensign","British","http://en.wikipedia.org/wiki/Ensign_%28racing_team%29"
11463,508,27,55,2,"2",2,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier"
11464,508,21,11,6,"6",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
11465,508,54,0,12,"12",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ats","ATS","Italian","http://en.wikipedia.org/wiki/ATS_(wheels)"
11466,508,32,7,9,"9",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus"
11467,508,4,38,4,"4",3,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
11468,508,58,0,14,"14",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","shadow","Shadow","British","http://en.wikipedia.org/wiki/Shadow_Racing_Cars"
11469,508,45,0,15,"15",0,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella"
11470,509,3,90,1,"1",4,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
11471,509,34,54,3,"3",3,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham"
11472,509,56,11,7,"7",0,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","fittipaldi","Fittipaldi","Brazilian","http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29"
11473,509,25,12,5,"5",0,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing"
11474,509,51,4,11,"11",0,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alfa","Alfa Romeo","Swiss","http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One"
11475,509,1,8,9,"9",0,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
11476,509,6,6,10,"10",0,1980,12,21,"Italian Grand Prix","1980-09-14","\N","http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
